"","sub","rotation","imagename","match","imgID","movable","block","correct"
"3766",3,240,"029_Klavier_Fluegel","mismatch",29,"0",4,1
"3767",10,240,"029_Klavier_Fluegel","mismatch",29,"0",4,1
"3768",12,240,"029_Klavier_Fluegel","mismatch",29,"0",4,1
"3793",3,0,"035_Kaffeemaschine_Espressomaschine","match",35,"0",4,1
"3794",5,60,"035_Kaffeemaschine_Espressomaschine","match",35,"0",4,1
"3795",6,120,"035_Kaffeemaschine_Espressomaschine","match",35,"0",4,1
"3796",7,120,"035_Kaffeemaschine_Espressomaschine","match",35,"0",4,1
"3797",1,180,"035_Kaffeemaschine_Espressomaschine","match",35,"0",4,1
"3798",4,300,"035_Kaffeemaschine_Espressomaschine","match",35,"0",4,1
"3799",2,60,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",4,1
"3800",10,60,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",4,1
"3801",11,60,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",4,1
"3802",12,240,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",4,1
"3803",8,300,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",4,1
"3804",9,300,"035_Kaffeemaschine_Espressomaschine","mismatch",35,"0",4,1
"3817",5,0,"040_Lampe_Deckenlampe","match",40,"0",4,1
"3818",7,0,"040_Lampe_Deckenlampe","match",40,"0",4,1
"3819",8,0,"040_Lampe_Deckenlampe","match",40,"0",4,1
"3820",9,180,"040_Lampe_Deckenlampe","match",40,"0",4,1
"3821",1,300,"040_Lampe_Deckenlampe","match",40,"0",4,1
"3822",10,300,"040_Lampe_Deckenlampe","match",40,"0",4,1
"3823",12,300,"040_Lampe_Deckenlampe","match",40,"0",4,1
"3824",3,60,"040_Lampe_Deckenlampe","mismatch",40,"0",4,1
"3825",4,180,"040_Lampe_Deckenlampe","mismatch",40,"0",4,1
"3826",6,180,"040_Lampe_Deckenlampe","mismatch",40,"0",4,1
"3827",2,240,"040_Lampe_Deckenlampe","mismatch",40,"0",4,1
"3828",11,300,"040_Lampe_Deckenlampe","mismatch",40,"0",4,1
"3829",1,0,"042_Lampe_Stehlampe","match",42,"0",4,1
"3830",11,60,"042_Lampe_Stehlampe","match",42,"0",4,1
"3831",3,120,"042_Lampe_Stehlampe","match",42,"0",4,1
"3832",6,180,"042_Lampe_Stehlampe","match",42,"0",4,1
"3833",5,240,"042_Lampe_Stehlampe","match",42,"0",4,0
"3834",12,300,"042_Lampe_Stehlampe","match",42,"0",4,1
"3835",7,0,"042_Lampe_Stehlampe","mismatch",42,"0",4,1
"3836",2,60,"042_Lampe_Stehlampe","mismatch",42,"0",4,1
"3837",10,60,"042_Lampe_Stehlampe","mismatch",42,"0",4,1
"3838",8,180,"042_Lampe_Stehlampe","mismatch",42,"0",4,1
"3839",9,240,"042_Lampe_Stehlampe","mismatch",42,"0",4,1
"3840",4,300,"042_Lampe_Stehlampe","mismatch",42,"0",4,1
"3841",3,0,"043_Lampe_Strassenlaterne","match",43,"0",4,1
"3842",6,60,"043_Lampe_Strassenlaterne","match",43,"0",4,1
"3843",4,120,"043_Lampe_Strassenlaterne","match",43,"0",4,1
"3844",9,180,"043_Lampe_Strassenlaterne","match",43,"0",4,1
"3845",2,240,"043_Lampe_Strassenlaterne","match",43,"0",4,1
"3846",1,300,"043_Lampe_Strassenlaterne","match",43,"0",4,1
"3847",7,60,"043_Lampe_Strassenlaterne","mismatch",43,"0",4,1
"3848",8,120,"043_Lampe_Strassenlaterne","mismatch",43,"0",4,1
"3849",5,180,"043_Lampe_Strassenlaterne","mismatch",43,"0",4,1
"3850",11,180,"043_Lampe_Strassenlaterne","mismatch",43,"0",4,1
"3851",10,240,"043_Lampe_Strassenlaterne","mismatch",43,"0",4,1
"3852",12,300,"043_Lampe_Strassenlaterne","mismatch",43,"0",4,1
"3853",3,0,"045_Lampe_Wandlampe","match",45,"0",4,1
"3854",10,0,"045_Lampe_Wandlampe","match",45,"0",4,1
"3855",2,60,"045_Lampe_Wandlampe","match",45,"0",4,1
"3856",4,120,"045_Lampe_Wandlampe","match",45,"0",4,1
"3857",12,240,"045_Lampe_Wandlampe","match",45,"0",4,1
"3858",1,300,"045_Lampe_Wandlampe","match",45,"0",4,0
"3859",6,60,"045_Lampe_Wandlampe","mismatch",45,"0",4,1
"3860",9,60,"045_Lampe_Wandlampe","mismatch",45,"0",4,1
"3861",5,120,"045_Lampe_Wandlampe","mismatch",45,"0",4,1
"3862",11,180,"045_Lampe_Wandlampe","mismatch",45,"0",4,1
"3863",7,240,"045_Lampe_Wandlampe","mismatch",45,"0",4,1
"3864",8,300,"045_Lampe_Wandlampe","mismatch",45,"0",4,1
"3865",8,0,"051_Regal_Holzregal","match",51,"0",4,1
"3866",4,60,"051_Regal_Holzregal","match",51,"0",4,1
"3867",9,120,"051_Regal_Holzregal","match",51,"0",4,1
"3868",1,180,"051_Regal_Holzregal","match",51,"0",4,0
"3869",6,240,"051_Regal_Holzregal","match",51,"0",4,1
"3870",10,240,"051_Regal_Holzregal","match",51,"0",4,0
"3871",5,300,"051_Regal_Holzregal","match",51,"0",4,1
"3872",11,0,"051_Regal_Holzregal","mismatch",51,"0",4,1
"3873",7,120,"051_Regal_Holzregal","mismatch",51,"0",4,1
"3874",3,180,"051_Regal_Holzregal","mismatch",51,"0",4,1
"3875",12,180,"051_Regal_Holzregal","mismatch",51,"0",4,1
"3876",2,300,"051_Regal_Holzregal","mismatch",51,"0",4,1
"3877",11,0,"052_Regal_Metallregal","match",52,"0",4,1
"3878",12,60,"052_Regal_Metallregal","match",52,"0",4,1
"3879",5,180,"052_Regal_Metallregal","match",52,"0",4,1
"3880",2,240,"052_Regal_Metallregal","match",52,"0",4,1
"3881",8,240,"052_Regal_Metallregal","match",52,"0",4,1
"3882",3,0,"052_Regal_Metallregal","mismatch",52,"0",4,1
"3883",7,0,"052_Regal_Metallregal","mismatch",52,"0",4,1
"3884",9,0,"052_Regal_Metallregal","mismatch",52,"0",4,1
"3885",6,60,"052_Regal_Metallregal","mismatch",52,"0",4,1
"3886",10,60,"052_Regal_Metallregal","mismatch",52,"0",4,1
"3887",4,120,"052_Regal_Metallregal","mismatch",52,"0",4,1
"3888",1,300,"052_Regal_Metallregal","mismatch",52,"0",4,1
"3889",3,0,"053_Regal_Wandregal","match",53,"0",4,1
"3890",5,0,"053_Regal_Wandregal","match",53,"0",4,1
"3891",6,180,"053_Regal_Wandregal","match",53,"0",4,1
"3892",11,240,"053_Regal_Wandregal","match",53,"0",4,1
"3893",1,120,"053_Regal_Wandregal","mismatch",53,"0",4,1
"3894",4,120,"053_Regal_Wandregal","mismatch",53,"0",4,1
"3895",12,120,"053_Regal_Wandregal","mismatch",53,"0",4,1
"3896",7,180,"053_Regal_Wandregal","mismatch",53,"0",4,1
"3897",10,180,"053_Regal_Wandregal","mismatch",53,"0",4,1
"3898",2,300,"053_Regal_Wandregal","mismatch",53,"0",4,1
"3899",8,300,"053_Regal_Wandregal","mismatch",53,"0",4,1
"3900",9,300,"053_Regal_Wandregal","mismatch",53,"0",4,1
"3901",4,120,"054_Schrank_Bueroschrank","match",54,"0",4,1
"3902",10,120,"054_Schrank_Bueroschrank","match",54,"0",4,1
"3903",12,120,"054_Schrank_Bueroschrank","match",54,"0",4,1
"3904",5,180,"054_Schrank_Bueroschrank","match",54,"0",4,1
"3905",9,240,"054_Schrank_Bueroschrank","match",54,"0",4,1
"3906",6,0,"054_Schrank_Bueroschrank","mismatch",54,"0",4,0
"3907",11,180,"054_Schrank_Bueroschrank","mismatch",54,"0",4,1
"3908",2,240,"054_Schrank_Bueroschrank","mismatch",54,"0",4,1
"3909",3,240,"054_Schrank_Bueroschrank","mismatch",54,"0",4,1
"3910",1,300,"054_Schrank_Bueroschrank","mismatch",54,"0",4,1
"3911",7,300,"054_Schrank_Bueroschrank","mismatch",54,"0",4,1
"3912",8,300,"054_Schrank_Bueroschrank","mismatch",54,"0",4,1
"3913",9,60,"055_Schrank_Kleiderschrank","match",55,"0",4,1
"3914",5,180,"055_Schrank_Kleiderschrank","match",55,"0",4,1
"3915",10,180,"055_Schrank_Kleiderschrank","match",55,"0",4,1
"3916",11,240,"055_Schrank_Kleiderschrank","match",55,"0",4,0
"3917",4,300,"055_Schrank_Kleiderschrank","match",55,"0",4,1
"3918",1,0,"055_Schrank_Kleiderschrank","mismatch",55,"0",4,1
"3919",8,0,"055_Schrank_Kleiderschrank","mismatch",55,"0",4,1
"3920",2,60,"055_Schrank_Kleiderschrank","mismatch",55,"0",4,1
"3921",12,60,"055_Schrank_Kleiderschrank","mismatch",55,"0",4,1
"3922",3,240,"055_Schrank_Kleiderschrank","mismatch",55,"0",4,1
"3923",6,300,"055_Schrank_Kleiderschrank","mismatch",55,"0",4,1
"3924",7,300,"055_Schrank_Kleiderschrank","mismatch",55,"0",4,1
"3925",3,0,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",4,1
"3926",10,120,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",4,0
"3927",4,180,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",4,1
"3928",2,240,"058_Sitzbank_Holzbank_mit_Lehne","match",58,"0",4,1
"3929",6,0,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",4,1
"3930",8,0,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",4,1
"3931",12,0,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",4,1
"3932",11,60,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",4,1
"3933",1,180,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",4,1
"3934",5,180,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",4,1
"3935",9,180,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",4,1
"3936",7,240,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,"0",4,1
"3937",1,0,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",4,1
"3938",11,0,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",4,1
"3939",4,60,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",4,1
"3940",9,120,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",4,1
"3941",10,120,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",4,1
"3942",7,180,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",4,0
"3943",12,180,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",4,1
"3944",8,300,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,"0",4,1
"3945",3,60,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",4,1
"3946",5,60,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",4,1
"3947",2,240,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",4,1
"3948",6,240,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,"0",4,1
"3949",4,0,"060_Sitzbank_Schaukelbank","match",60,"0",4,1
"3950",10,0,"060_Sitzbank_Schaukelbank","match",60,"0",4,1
"3951",8,60,"060_Sitzbank_Schaukelbank","match",60,"0",4,1
"3952",6,120,"060_Sitzbank_Schaukelbank","match",60,"0",4,1
"3953",2,240,"060_Sitzbank_Schaukelbank","match",60,"0",4,1
"3954",5,240,"060_Sitzbank_Schaukelbank","match",60,"0",4,1
"3955",7,240,"060_Sitzbank_Schaukelbank","match",60,"0",4,1
"3956",9,240,"060_Sitzbank_Schaukelbank","match",60,"0",4,1
"3957",1,0,"060_Sitzbank_Schaukelbank","mismatch",60,"0",4,1
"3958",12,0,"060_Sitzbank_Schaukelbank","mismatch",60,"0",4,1
"3959",3,60,"060_Sitzbank_Schaukelbank","mismatch",60,"0",4,1
"3960",11,240,"060_Sitzbank_Schaukelbank","mismatch",60,"0",4,1
"3961",4,0,"061_Sitzbank_Baumbank","match",61,"0",4,1
"3962",5,180,"061_Sitzbank_Baumbank","match",61,"0",4,1
"3963",6,180,"061_Sitzbank_Baumbank","match",61,"0",4,1
"3964",7,180,"061_Sitzbank_Baumbank","match",61,"0",4,1
"3965",12,240,"061_Sitzbank_Baumbank","match",61,"0",4,1
"3966",1,60,"061_Sitzbank_Baumbank","mismatch",61,"0",4,1
"3967",8,180,"061_Sitzbank_Baumbank","mismatch",61,"0",4,1
"3968",9,180,"061_Sitzbank_Baumbank","mismatch",61,"0",4,1
"3969",11,180,"061_Sitzbank_Baumbank","mismatch",61,"0",4,1
"3970",2,240,"061_Sitzbank_Baumbank","mismatch",61,"0",4,1
"3971",3,240,"061_Sitzbank_Baumbank","mismatch",61,"0",4,1
"3972",10,300,"061_Sitzbank_Baumbank","mismatch",61,"0",4,1
"3973",2,60,"062_Sofa_Dreiersofa","match",62,"0",4,1
"3974",5,240,"062_Sofa_Dreiersofa","match",62,"0",4,1
"3975",10,240,"062_Sofa_Dreiersofa","match",62,"0",4,1
"3976",12,240,"062_Sofa_Dreiersofa","match",62,"0",4,1
"3977",6,300,"062_Sofa_Dreiersofa","match",62,"0",4,1
"3978",4,0,"062_Sofa_Dreiersofa","mismatch",62,"0",4,1
"3979",8,0,"062_Sofa_Dreiersofa","mismatch",62,"0",4,1
"3980",3,60,"062_Sofa_Dreiersofa","mismatch",62,"0",4,1
"3981",7,60,"062_Sofa_Dreiersofa","mismatch",62,"0",4,1
"3982",9,60,"062_Sofa_Dreiersofa","mismatch",62,"0",4,1
"3983",1,180,"062_Sofa_Dreiersofa","mismatch",62,"0",4,1
"3984",11,300,"062_Sofa_Dreiersofa","mismatch",62,"0",4,1
"3985",5,0,"063_Sofa_Ecksofa","match",63,"0",4,1
"3986",8,0,"063_Sofa_Ecksofa","match",63,"0",4,1
"3987",12,0,"063_Sofa_Ecksofa","match",63,"0",4,1
"3988",4,60,"063_Sofa_Ecksofa","match",63,"0",4,1
"3989",6,60,"063_Sofa_Ecksofa","match",63,"0",4,1
"3990",10,120,"063_Sofa_Ecksofa","match",63,"0",4,1
"3991",2,180,"063_Sofa_Ecksofa","match",63,"0",4,1
"3992",7,180,"063_Sofa_Ecksofa","match",63,"0",4,1
"3993",3,240,"063_Sofa_Ecksofa","match",63,"0",4,1
"3994",11,120,"063_Sofa_Ecksofa","mismatch",63,"0",4,1
"3995",1,180,"063_Sofa_Ecksofa","mismatch",63,"0",4,1
"3996",9,240,"063_Sofa_Ecksofa","mismatch",63,"0",4,1
"3997",1,60,"064_Sofa_Ledersofa","match",64,"0",4,1
"3998",2,60,"064_Sofa_Ledersofa","match",64,"0",4,1
"3999",5,60,"064_Sofa_Ledersofa","match",64,"0",4,1
"4000",10,60,"064_Sofa_Ledersofa","match",64,"0",4,0
"4001",7,180,"064_Sofa_Ledersofa","match",64,"0",4,1
"4002",4,240,"064_Sofa_Ledersofa","match",64,"0",4,1
"4003",11,240,"064_Sofa_Ledersofa","match",64,"0",4,1
"4004",6,300,"064_Sofa_Ledersofa","match",64,"0",4,1
"4005",12,0,"064_Sofa_Ledersofa","mismatch",64,"0",4,1
"4006",8,240,"064_Sofa_Ledersofa","mismatch",64,"0",4,1
"4007",3,300,"064_Sofa_Ledersofa","mismatch",64,"0",4,1
"4008",9,300,"064_Sofa_Ledersofa","mismatch",64,"0",4,1
"4009",6,0,"065_Sofa_Zweiersofa","match",65,"0",4,0
"4010",10,0,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4011",12,0,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4012",2,60,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4013",3,60,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4014",4,60,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4015",11,60,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4016",9,120,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4017",7,180,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4018",1,240,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4019",5,240,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4020",8,300,"065_Sofa_Zweiersofa","mismatch",65,"0",4,1
"4021",6,0,"072_Sessel_Ledersessel","match",72,"0",4,0
"4022",7,0,"072_Sessel_Ledersessel","match",72,"0",4,1
"4023",8,0,"072_Sessel_Ledersessel","match",72,"0",4,1
"4024",12,0,"072_Sessel_Ledersessel","match",72,"0",4,1
"4025",3,60,"072_Sessel_Ledersessel","match",72,"0",4,1
"4026",4,240,"072_Sessel_Ledersessel","match",72,"0",4,1
"4027",11,240,"072_Sessel_Ledersessel","match",72,"0",4,1
"4028",10,60,"072_Sessel_Ledersessel","mismatch",72,"0",4,1
"4029",1,180,"072_Sessel_Ledersessel","mismatch",72,"0",4,1
"4030",5,180,"072_Sessel_Ledersessel","mismatch",72,"0",4,1
"4031",9,180,"072_Sessel_Ledersessel","mismatch",72,"0",4,1
"4032",2,240,"072_Sessel_Ledersessel","mismatch",72,"0",4,1
"4033",7,0,"075_Tisch_Etagentisch","match",75,"0",4,1
"4034",5,120,"075_Tisch_Etagentisch","match",75,"0",4,1
"4035",6,120,"075_Tisch_Etagentisch","match",75,"0",4,0
"4036",4,240,"075_Tisch_Etagentisch","match",75,"0",4,1
"4037",11,300,"075_Tisch_Etagentisch","match",75,"0",4,1
"4038",3,0,"075_Tisch_Etagentisch","mismatch",75,"0",4,1
"4039",1,120,"075_Tisch_Etagentisch","mismatch",75,"0",4,1
"4040",2,180,"075_Tisch_Etagentisch","mismatch",75,"0",4,1
"4041",9,180,"075_Tisch_Etagentisch","mismatch",75,"0",4,1
"4042",10,180,"075_Tisch_Etagentisch","mismatch",75,"0",4,1
"4043",12,180,"075_Tisch_Etagentisch","mismatch",75,"0",4,1
"4044",8,240,"075_Tisch_Etagentisch","mismatch",75,"0",4,1
"4045",7,0,"076_Tisch_Holztisch","match",76,"0",4,1
"4046",10,60,"076_Tisch_Holztisch","match",76,"0",4,1
"4047",12,60,"076_Tisch_Holztisch","match",76,"0",4,1
"4048",2,120,"076_Tisch_Holztisch","match",76,"0",4,1
"4049",6,180,"076_Tisch_Holztisch","match",76,"0",4,1
"4050",9,180,"076_Tisch_Holztisch","match",76,"0",4,1
"4051",3,60,"076_Tisch_Holztisch","mismatch",76,"0",4,1
"4052",5,60,"076_Tisch_Holztisch","mismatch",76,"0",4,1
"4053",8,60,"076_Tisch_Holztisch","mismatch",76,"0",4,1
"4054",1,120,"076_Tisch_Holztisch","mismatch",76,"0",4,1
"4055",4,240,"076_Tisch_Holztisch","mismatch",76,"0",4,1
"4056",11,240,"076_Tisch_Holztisch","mismatch",76,"0",4,1
"4057",1,0,"077_Tisch_Rundtisch","match",77,"0",4,1
"4058",2,0,"077_Tisch_Rundtisch","match",77,"0",4,1
"4059",3,120,"077_Tisch_Rundtisch","match",77,"0",4,1
"4060",5,180,"077_Tisch_Rundtisch","match",77,"0",4,1
"4061",7,180,"077_Tisch_Rundtisch","match",77,"0",4,1
"4062",10,180,"077_Tisch_Rundtisch","match",77,"0",4,1
"4063",6,240,"077_Tisch_Rundtisch","match",77,"0",4,1
"4064",8,300,"077_Tisch_Rundtisch","match",77,"0",4,1
"4065",12,0,"077_Tisch_Rundtisch","mismatch",77,"0",4,1
"4066",4,120,"077_Tisch_Rundtisch","mismatch",77,"0",4,1
"4067",9,180,"077_Tisch_Rundtisch","mismatch",77,"0",4,1
"4068",11,240,"077_Tisch_Rundtisch","mismatch",77,"0",4,1
"4069",2,0,"078_Tisch_Sofatisch","match",78,"0",4,1
"4070",7,0,"078_Tisch_Sofatisch","match",78,"0",4,1
"4071",10,0,"078_Tisch_Sofatisch","match",78,"0",4,1
"4072",4,120,"078_Tisch_Sofatisch","match",78,"0",4,1
"4073",8,120,"078_Tisch_Sofatisch","match",78,"0",4,1
"4074",9,120,"078_Tisch_Sofatisch","match",78,"0",4,1
"4075",12,240,"078_Tisch_Sofatisch","match",78,"0",4,1
"4076",3,60,"078_Tisch_Sofatisch","mismatch",78,"0",4,1
"4077",5,60,"078_Tisch_Sofatisch","mismatch",78,"0",4,1
"4078",1,180,"078_Tisch_Sofatisch","mismatch",78,"0",4,1
"4079",11,180,"078_Tisch_Sofatisch","mismatch",78,"0",4,1
"4080",6,300,"078_Tisch_Sofatisch","mismatch",78,"0",4,1
"4081",3,0,"079_Tisch_Schreibtisch","match",79,"0",4,1
"4082",9,0,"079_Tisch_Schreibtisch","match",79,"0",4,1
"4083",8,120,"079_Tisch_Schreibtisch","match",79,"0",4,1
"4084",6,240,"079_Tisch_Schreibtisch","match",79,"0",4,1
"4085",1,0,"079_Tisch_Schreibtisch","mismatch",79,"0",4,1
"4086",4,0,"079_Tisch_Schreibtisch","mismatch",79,"0",4,1
"4087",12,0,"079_Tisch_Schreibtisch","mismatch",79,"0",4,1
"4088",5,60,"079_Tisch_Schreibtisch","mismatch",79,"0",4,1
"4089",2,240,"079_Tisch_Schreibtisch","mismatch",79,"0",4,1
"4090",7,240,"079_Tisch_Schreibtisch","mismatch",79,"0",4,1
"4091",10,240,"079_Tisch_Schreibtisch","mismatch",79,"0",4,1
"4092",11,300,"079_Tisch_Schreibtisch","mismatch",79,"0",4,1
"4093",9,60,"082_Uhr_Wanduhr","match",82,"0",4,1
"4094",1,120,"082_Uhr_Wanduhr","match",82,"0",4,0
"4095",5,120,"082_Uhr_Wanduhr","match",82,"0",4,1
"4096",8,120,"082_Uhr_Wanduhr","match",82,"0",4,1
"4097",10,180,"082_Uhr_Wanduhr","match",82,"0",4,1
"4098",4,300,"082_Uhr_Wanduhr","match",82,"0",4,1
"4099",7,300,"082_Uhr_Wanduhr","match",82,"0",4,1
"4100",12,0,"082_Uhr_Wanduhr","mismatch",82,"0",4,1
"4101",6,120,"082_Uhr_Wanduhr","mismatch",82,"0",4,1
"4102",3,180,"082_Uhr_Wanduhr","mismatch",82,"0",4,0
"4103",11,180,"082_Uhr_Wanduhr","mismatch",82,"0",4,1
"4104",2,240,"082_Uhr_Wanduhr","mismatch",82,"0",4,1
"4105",2,0,"083_Ventilator_Standventilator","match",83,"0",4,1
"4106",8,0,"083_Ventilator_Standventilator","match",83,"0",4,1
"4107",3,60,"083_Ventilator_Standventilator","match",83,"0",4,1
"4108",11,60,"083_Ventilator_Standventilator","match",83,"0",4,1
"4109",7,120,"083_Ventilator_Standventilator","match",83,"0",4,1
"4110",12,120,"083_Ventilator_Standventilator","match",83,"0",4,0
"4111",5,240,"083_Ventilator_Standventilator","match",83,"0",4,1
"4112",10,300,"083_Ventilator_Standventilator","match",83,"0",4,1
"4113",6,0,"083_Ventilator_Standventilator","mismatch",83,"0",4,1
"4114",4,180,"083_Ventilator_Standventilator","mismatch",83,"0",4,1
"4115",1,240,"083_Ventilator_Standventilator","mismatch",83,"0",4,1
"4116",9,240,"083_Ventilator_Standventilator","mismatch",83,"0",4,1
"4117",4,0,"085_Auto_Pickuptruck","match",85,"0",4,1
"4118",9,0,"085_Auto_Pickuptruck","match",85,"0",4,1
"4119",12,60,"085_Auto_Pickuptruck","match",85,"0",4,1
"4120",6,120,"085_Auto_Pickuptruck","match",85,"0",4,1
"4121",5,180,"085_Auto_Pickuptruck","match",85,"0",4,1
"4122",7,240,"085_Auto_Pickuptruck","match",85,"0",4,1
"4123",11,240,"085_Auto_Pickuptruck","match",85,"0",4,1
"4124",8,60,"085_Auto_Pickuptruck","mismatch",85,"0",4,1
"4125",3,120,"085_Auto_Pickuptruck","mismatch",85,"0",4,1
"4126",1,180,"085_Auto_Pickuptruck","mismatch",85,"0",4,1
"4127",2,180,"085_Auto_Pickuptruck","mismatch",85,"0",4,1
"4128",10,180,"085_Auto_Pickuptruck","mismatch",85,"0",4,1
"4129",1,0,"086_Auto_Polizeiauto","match",86,"0",4,1
"4130",10,0,"086_Auto_Polizeiauto","match",86,"0",4,1
"4131",6,60,"086_Auto_Polizeiauto","match",86,"0",4,1
"4132",4,120,"086_Auto_Polizeiauto","match",86,"0",4,1
"4133",5,120,"086_Auto_Polizeiauto","match",86,"0",4,1
"4134",12,120,"086_Auto_Polizeiauto","match",86,"0",4,1
"4135",7,180,"086_Auto_Polizeiauto","match",86,"0",4,1
"4136",2,60,"086_Auto_Polizeiauto","mismatch",86,"0",4,1
"4137",3,60,"086_Auto_Polizeiauto","mismatch",86,"0",4,1
"4138",11,60,"086_Auto_Polizeiauto","mismatch",86,"0",4,1
"4139",9,240,"086_Auto_Polizeiauto","mismatch",86,"0",4,1
"4140",8,300,"086_Auto_Polizeiauto","mismatch",86,"0",4,1
"4141",12,0,"087_Auto_Panzer","match",87,"0",4,1
"4142",4,240,"087_Auto_Panzer","match",87,"0",4,1
"4143",7,240,"087_Auto_Panzer","match",87,"0",4,1
"4144",11,240,"087_Auto_Panzer","match",87,"0",4,1
"4145",2,120,"087_Auto_Panzer","mismatch",87,"0",4,1
"4146",6,120,"087_Auto_Panzer","mismatch",87,"0",4,1
"4147",3,180,"087_Auto_Panzer","mismatch",87,"0",4,1
"4148",10,180,"087_Auto_Panzer","mismatch",87,"0",4,1
"4149",8,240,"087_Auto_Panzer","mismatch",87,"0",4,1
"4150",9,240,"087_Auto_Panzer","mismatch",87,"0",4,1
"4151",1,300,"087_Auto_Panzer","mismatch",87,"0",4,1
"4152",5,300,"087_Auto_Panzer","mismatch",87,"0",4,1
"4153",5,0,"088_Flugzeug_Kampfflieger","match",88,"0",4,1
"4154",7,120,"088_Flugzeug_Kampfflieger","match",88,"0",4,1
"4155",8,120,"088_Flugzeug_Kampfflieger","match",88,"0",4,1
"4156",4,180,"088_Flugzeug_Kampfflieger","match",88,"0",4,1
"4157",6,180,"088_Flugzeug_Kampfflieger","match",88,"0",4,1
"4158",10,180,"088_Flugzeug_Kampfflieger","match",88,"0",4,1
"4159",9,240,"088_Flugzeug_Kampfflieger","match",88,"0",4,1
"4160",11,240,"088_Flugzeug_Kampfflieger","match",88,"0",4,1
"4161",12,240,"088_Flugzeug_Kampfflieger","match",88,"0",4,1
"4162",1,300,"088_Flugzeug_Kampfflieger","match",88,"0",4,1
"4163",2,0,"088_Flugzeug_Kampfflieger","mismatch",88,"0",4,1
"4164",3,240,"088_Flugzeug_Kampfflieger","mismatch",88,"0",4,1
"4165",11,0,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",4,1
"4166",4,60,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",4,1
"4167",5,60,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",4,1
"4168",12,120,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",4,1
"4169",9,180,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",4,1
"4170",7,240,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",4,1
"4171",3,300,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",4,1
"4172",1,0,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",4,1
"4173",10,0,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",4,1
"4174",2,240,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",4,1
"4175",8,240,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",4,1
"4176",6,300,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",4,1
"4177",1,0,"091_Flugzeug_Segelflieger","match",91,"0",4,1
"4178",8,60,"091_Flugzeug_Segelflieger","match",91,"0",4,1
"4179",7,180,"091_Flugzeug_Segelflieger","match",91,"0",4,1
"4180",9,180,"091_Flugzeug_Segelflieger","match",91,"0",4,1
"4181",12,180,"091_Flugzeug_Segelflieger","match",91,"0",4,1
